state	sex	race	age	education	party	ideology	vote_2008	state_contestedness
CA	female	other	45-64	college graduate	other	liberal	barack obama	solid obama
CA	female	white	65+	college graduate	democrat	liberal	barack obama	solid obama
CA	male	white	65+	college graduate	republican	conservative	john mcCain	solid obama
CA	female	white	30-44	college graduate	republican	moderate	john mcCain	solid obama
CA	male	white	30-44	college graduate	republican	conservative	john mcCain	solid obama
CA	male	white	45-64	high school graduate	other	moderate	john mcCain	solid obama
CA	male	white	18-29	college graduate	republican	conservative	john mcCain	solid obama
CA	female	white	45-64	some college	republican	conservative	john mcCain	solid obama
CA	male	hispanic	18-29	high school graduate	democrat	moderate	barack obama	solid obama
CA	female	white	18-29	some college	other	moderate	john mcCain	solid obama
CA	male	other	45-64	high school graduate	other	conservative	barack obama	solid obama
CA	female	hispanic	18-29	college graduate	democrat	moderate	barack obama	solid obama
CA	male	white	18-29	some college	other	moderate	barack obama	solid obama
CA	male	white	65+	college graduate	republican	conservative	john mcCain	solid obama
CA	female	hispanic	30-44	high school graduate	democrat	moderate	barack obama	solid obama
CA	female	hispanic	30-44	college graduate	republican	moderate	john mcCain	solid obama
CA	male	white	45-64	high school graduate	democrat	liberal	barack obama	solid obama
CA	female	white	65+	college graduate	republican	conservative	john mcCain	solid obama
CA	male	white	18-29	high school graduate	other	conservative	john mcCain	solid obama
CA	female	white	45-64	college graduate	democrat	liberal	barack obama	solid obama
CA	male	white	65+	some college	republican	conservative	john mcCain	solid obama
CA	male	black	45-64	some college	democrat	moderate	barack obama	solid obama
CA	female	hispanic	18-29	high school graduate	democrat	liberal	barack obama	solid obama
CA	female	hispanic	18-29	some college	democrat	liberal	barack obama	solid obama
CA	female	white	65+	college graduate	republican	moderate	john mcCain	solid obama
CA	female	white	30-44	some college	republican	conservative	john mcCain	solid obama
CA	male	white	65+	college graduate	republican	conservative	john mcCain	solid obama
CA	male	white	65+	didn't graduate from HS	other	conservative	barack obama	solid obama
CA	female	white	65+	college graduate	democrat	liberal	barack obama	solid obama
CA	male	other	30-44	college graduate	democrat	liberal	barack obama	solid obama
CA	female	white	45-64	college graduate	democrat	liberal	barack obama	solid obama
CA	female	white	45-64	college graduate	democrat	liberal	barack obama	solid obama
CA	female	white	45-64	high school graduate	republican	moderate	john mcCain	solid obama
CA	male	white	45-64	college graduate	republican	conservative	john mcCain	solid obama
CA	male	white	45-64	some college	democrat	moderate	barack obama	solid obama
CA	female	white	45-64	college graduate	democrat	liberal	barack obama	solid obama
CA	female	white	65+	college graduate	democrat	liberal	barack obama	solid obama
CA	female	hispanic	18-29	some college	democrat	liberal	barack obama	solid obama
CA	male	other	65+	college graduate	other	moderate	john mcCain	solid obama
CA	female	white	65+	some college	other	moderate	barack obama	solid obama
CA	male	hispanic	18-29	some college	democrat	moderate	barack obama	solid obama
CA	female	white	30-44	college graduate	democrat	liberal	barack obama	solid obama
CA	female	white	45-64	college graduate	other	liberal	barack obama	solid obama
CA	female	white	30-44	high school graduate	republican	moderate	john mcCain	solid obama
CA	male	black	65+	some college	other	liberal	barack obama	solid obama
CA	male	hispanic	18-29	high school graduate	other	liberal	barack obama	solid obama
CA	male	white	18-29	some college	democrat	liberal	barack obama	solid obama
CA	male	white	30-44	college graduate	democrat	moderate	barack obama	solid obama
CA	male	white	30-44	college graduate	other	moderate	barack obama	solid obama
CA	female	other	18-29	some college	democrat	liberal	barack obama	solid obama
CA	female	white	30-44	college graduate	republican	conservative	john mcCain	solid obama
CA	male	other	30-44	college graduate	republican	moderate	john mcCain	solid obama
CA	male	white	65+	college graduate	other	moderate	barack obama	solid obama
CA	female	black	30-44	college graduate	democrat	liberal	barack obama	solid obama
CA	male	white	30-44	college graduate	democrat	moderate	barack obama	solid obama
CA	male	white	45-64	some college	democrat	moderate	barack obama	solid obama
CA	male	white	18-29	some college	republican	conservative	john mcCain	solid obama
CA	female	white	45-64	high school graduate	democrat	moderate	barack obama	solid obama
CA	female	hispanic	18-29	some college	democrat	liberal	barack obama	solid obama
CA	male	white	65+	high school graduate	republican	moderate	john mcCain	solid obama
CA	male	white	65+	some college	republican	conservative	john mcCain	solid obama
CA	male	hispanic	30-44	college graduate	republican	conservative	john mcCain	solid obama
CA	female	white	45-64	college graduate	democrat	liberal	barack obama	solid obama
CA	male	white	65+	college graduate	republican	conservative	john mcCain	solid obama
CA	female	black	45-64	some college	democrat	liberal	barack obama	solid obama
CA	male	white	30-44	some college	other	liberal	barack obama	solid obama
CA	female	hispanic	45-64	high school graduate	democrat	conservative	barack obama	solid obama
CA	female	hispanic	18-29	college graduate	other	conservative	barack obama	solid obama
CA	female	white	18-29	some college	other	liberal	barack obama	solid obama
CA	male	hispanic	18-29	college graduate	democrat	liberal	barack obama	solid obama
CA	male	hispanic	65+	college graduate	other	moderate	barack obama	solid obama
CA	male	white	30-44	college graduate	other	moderate	barack obama	solid obama
CA	male	white	18-29	college graduate	republican	moderate	barack obama	solid obama
CA	female	white	65+	some college	republican	moderate	john mcCain	solid obama
CA	female	black	18-29	some college	democrat	moderate	barack obama	solid obama
CA	female	white	45-64	some college	democrat	liberal	barack obama	solid obama
CA	female	white	65+	college graduate	republican	moderate	john mcCain	solid obama
CA	male	white	45-64	college graduate	democrat	liberal	barack obama	solid obama
CA	female	black	30-44	high school graduate	democrat	moderate	barack obama	solid obama
CA	female	black	45-64	some college	democrat	liberal	barack obama	solid obama
CA	female	hispanic	18-29	some college	democrat	liberal	barack obama	solid obama
CA	male	hispanic	45-64	didn't graduate from HS	republican	moderate	barack obama	solid obama
CA	male	white	30-44	college graduate	republican	conservative	john mcCain	solid obama
CA	female	hispanic	18-29	some college	other	moderate	barack obama	solid obama
CA	male	white	30-44	some college	other	moderate	barack obama	solid obama
CA	male	white	45-64	college graduate	republican	conservative	john mcCain	solid obama
CA	male	white	30-44	high school graduate	democrat	liberal	barack obama	solid obama
CA	male	other	45-64	some college	republican	moderate	barack obama	solid obama
CA	female	hispanic	18-29	some college	democrat	moderate	barack obama	solid obama
CA	male	white	18-29	some college	other	conservative	barack obama	solid obama
CA	male	white	18-29	college graduate	republican	conservative	barack obama	solid obama
CA	female	white	45-64	high school graduate	democrat	liberal	barack obama	solid obama
CA	male	other	30-44	college graduate	republican	conservative	john mcCain	solid obama
CA	female	white	30-44	college graduate	republican	moderate	john mcCain	solid obama
CA	female	hispanic	18-29	some college	democrat	liberal	barack obama	solid obama
CA	female	black	65+	high school graduate	democrat	moderate	barack obama	solid obama
CA	female	white	45-64	college graduate	democrat	moderate	barack obama	solid obama
CA	male	hispanic	18-29	didn't graduate from HS	republican	conservative	barack obama	solid obama
CA	female	white	65+	college graduate	democrat	liberal	barack obama	solid obama
CA	female	white	65+	college graduate	other	liberal	barack obama	solid obama
CA	male	hispanic	30-44	some college	republican	conservative	john mcCain	solid obama
CA	female	white	65+	college graduate	democrat	liberal	barack obama	solid obama
CA	male	white	45-64	college graduate	democrat	liberal	barack obama	solid obama
CA	male	white	45-64	college graduate	republican	conservative	john mcCain	solid obama
CA	female	white	45-64	college graduate	democrat	liberal	barack obama	solid obama
CA	male	white	30-44	college graduate	democrat	liberal	barack obama	solid obama
CA	female	white	45-64	college graduate	other	liberal	john mcCain	solid obama
CA	female	hispanic	18-29	college graduate	other	liberal	john mcCain	solid obama
CA	female	black	30-44	high school graduate	other	conservative	barack obama	solid obama
CA	male	white	45-64	some college	democrat	moderate	barack obama	solid obama
CA	female	white	18-29	college graduate	democrat	moderate	barack obama	solid obama
CA	female	hispanic	65+	some college	democrat	liberal	barack obama	solid obama
CA	male	white	45-64	some college	republican	conservative	john mcCain	solid obama
CA	female	white	45-64	college graduate	democrat	moderate	barack obama	solid obama
CA	female	hispanic	30-44	college graduate	other	moderate	barack obama	solid obama
CA	male	hispanic	30-44	some college	republican	moderate	john mcCain	solid obama
CA	female	other	45-64	college graduate	democrat	liberal	barack obama	solid obama
CA	male	white	45-64	college graduate	republican	moderate	barack obama	solid obama
CA	female	white	18-29	some college	other	moderate	barack obama	solid obama
CA	female	white	18-29	some college	republican	conservative	john mcCain	solid obama
CA	male	white	30-44	college graduate	republican	conservative	john mcCain	solid obama
CA	male	white	30-44	college graduate	other	liberal	barack obama	solid obama
CA	male	white	45-64	college graduate	republican	conservative	john mcCain	solid obama
CA	female	hispanic	45-64	some college	other	moderate	barack obama	solid obama
CA	female	hispanic	30-44	high school graduate	democrat	conservative	barack obama	solid obama
CA	male	hispanic	18-29	high school graduate	other	liberal	barack obama	solid obama
CA	female	other	45-64	college graduate	democrat	liberal	barack obama	solid obama
CA	female	white	18-29	high school graduate	republican	conservative	john mcCain	solid obama
CA	male	white	65+	some college	democrat	liberal	barack obama	solid obama
CA	female	white	30-44	some college	democrat	liberal	barack obama	solid obama
CA	female	white	30-44	college graduate	republican	moderate	john mcCain	solid obama
CA	male	white	45-64	some college	other	conservative	john mcCain	solid obama
CA	male	hispanic	45-64	college graduate	democrat	moderate	barack obama	solid obama
CA	male	white	30-44	college graduate	democrat	moderate	john mcCain	solid obama
CA	female	white	45-64	college graduate	democrat	liberal	barack obama	solid obama
CA	male	white	45-64	college graduate	other	moderate	barack obama	solid obama
CA	female	white	45-64	college graduate	other	liberal	barack obama	solid obama
CA	male	white	18-29	some college	democrat	liberal	barack obama	solid obama
